"","gene_id","gene_name"
"559","ENSMUSG00000028177","1810013D15Rik"
"560","ENSMUSG00000022507","1810013L24Rik"
"561","ENSMUSG00000097412","1810014B01Rik"
"562","ENSMUSG00000101088","1810018F18Rik"
"563","ENSMUSG00000086390","1810019D21Rik"
"564","ENSMUSG00000097115","1810019N24Rik"
"565","ENSMUSG00000089997","1810020O05Rik"
"566","ENSMUSG00000087331","1810021B22Rik"
"567","ENSMUSG00000078784","1810022K09Rik"
"568","ENSMUSG00000044145","1810024B03Rik"
"569","ENSMUSG00000098496","1810026B05Rik"
"570","ENSMUSG00000048429","1810026J23Rik"
"571","ENSMUSG00000044148","1810030O07Rik"
"572","ENSMUSG00000020812","1810032O08Rik"
"573","ENSMUSG00000097101","1810034E14Rik"
"574","ENSMUSG00000054091","1810037I17Rik"
"575","ENSMUSG00000102112","1810041H14Rik"
"576","ENSMUSG00000062760","1810041L15Rik"
"577","ENSMUSG00000020284","1810043G02Rik"
"578","ENSMUSG00000078572","1810043H04Rik"
"579","ENSMUSG00000100680","1810044D09Rik"
"580","ENSMUSG00000036027","1810046K07Rik"
"581","ENSMUSG00000097221","1810049J17Rik"
"582","ENSMUSG00000100277","1810053B23Rik"
"583","ENSMUSG00000035372","1810055G02Rik"
"584","ENSMUSG00000073155","1810058I24Rik"
"585","ENSMUSG00000086340","1810059C17Rik"
"586","ENSMUSG00000085455","1810059H22Rik"
"587","ENSMUSG00000027713","1810062G17Rik"
"588","ENSMUSG00000084925","1810062O18Rik"
"589","ENSMUSG00000085551","1810063I02Rik"
"590","ENSMUSG00000090925","1810064F22Rik"
"591","ENSMUSG00000013653","1810065E05Rik"
"592","ENSMUSG00000087165","2010001A14Rik"
"593","ENSMUSG00000039339","2010001E11Rik"
"594","ENSMUSG00000051606","2010001K21Rik"
"595","ENSMUSG00000067297","2010002M12Rik"
"596","ENSMUSG00000042041","2010003K11Rik"
"597","ENSMUSG00000095620","2010005H15Rik"
"598","ENSMUSG00000044694","2010007H06Rik"
"599","ENSMUSG00000100860","2010009K17Rik"
"600","ENSMUSG00000102047","2010010A06Rik"
"601","ENSMUSG00000062376","2010012O05Rik"
"602","ENSMUSG00000087277","2010013B24Rik"
"603","ENSMUSG00000096983","2010015M23Rik"
"604","ENSMUSG00000091575","2010016I18Rik"
"605","ENSMUSG00000100738","2010106C02Rik"
"606","ENSMUSG00000025528","2010106E10Rik"
"607","ENSMUSG00000021290","2010107E04Rik"
"608","ENSMUSG00000029847","2010107G12Rik"
"609","ENSMUSG00000020083","2010107G23Rik"
"610","ENSMUSG00000029384","2010109A12Rik"
"611","ENSMUSG00000063522","2010109I03Rik"
"612","ENSMUSG00000098434","2010110E17Rik"
"613","ENSMUSG00000097755","2010110K18Rik"
"614","ENSMUSG00000021458","2010111I01Rik"
"615","ENSMUSG00000063018","2010204K13Rik"
"616","ENSMUSG00000026090","2010300C02Rik"
"617","ENSMUSG00000097289","2010300F17Rik"
"618","ENSMUSG00000100714","2010308F09Rik"
"619","ENSMUSG00000101268","2010310C07Rik"
"620","ENSMUSG00000074829","2010315B03Rik"
"621","ENSMUSG00000100691","2010320M18Rik"
"622","ENSMUSG00000089983","2010320O07Rik"
"623","ENSMUSG00000030587","2200002D01Rik"
"624","ENSMUSG00000013083","2200002J24Rik"
"625","ENSMUSG00000097165","2210008F06Rik"
"626","ENSMUSG00000029882","2210010C04Rik"
"627","ENSMUSG00000074217","2210011C24Rik"
"628","ENSMUSG00000101791","2210011K15Rik"
"629","ENSMUSG00000086316","2210013O21Rik"
"630","ENSMUSG00000083844","2210015D19Rik"
"631","ENSMUSG00000021550","2210016F16Rik"
"632","ENSMUSG00000029559","2210016L21Rik"
"633","ENSMUSG00000096970","2210017G18Rik"
"634","ENSMUSG00000103523","2210017I01Rik"
"635","ENSMUSG00000035401","2210018M11Rik"
"636","ENSMUSG00000092570","2210019I11Rik"
"637","ENSMUSG00000078546","2210404O09Rik"
"638","ENSMUSG00000039563","2210406O10Rik"
"639","ENSMUSG00000037145","2210407C18Rik"
"640","ENSMUSG00000087380","2210408F21Rik"
"641","ENSMUSG00000071252","2210408I21Rik"
"642","ENSMUSG00000081766","2210409E12Rik"
"643","ENSMUSG00000085563","2210411M09Rik"
"644","ENSMUSG00000085394","2210414B05Rik"
"645","ENSMUSG00000086494","2210417A02Rik"
"646","ENSMUSG00000078894","2210418O10Rik"
"647","ENSMUSG00000101773","2210420H20Rik"
"648","ENSMUSG00000039269","2300002M23Rik"
"649","ENSMUSG00000078257","2300003K06Rik"
"650","ENSMUSG00000075605","2300005B03Rik"
"651","ENSMUSG00000032403","2300009A05Rik"
"652","ENSMUSG00000097354","2310001H17Rik"
"653","ENSMUSG00000053353","2310001K24Rik"
"654","ENSMUSG00000097178","2310002F09Rik"
"655","ENSMUSG00000028396","2310002L09Rik"
"656","ENSMUSG00000025384","2310003H01Rik"
"657","ENSMUSG00000007457","2310003L06Rik"
"658","ENSMUSG00000087254","2310005A03Rik"
"659","ENSMUSG00000099446","2310005E17Rik"
"660","ENSMUSG00000034159","2310007B03Rik"
"661","ENSMUSG00000009210","2310007L24Rik"
"662","ENSMUSG00000100335","2310008N11Rik"
"663","ENSMUSG00000079283","2310009B15Rik"
"664","ENSMUSG00000097468","2310010G23Rik"
"665","ENSMUSG00000097162","2310010J17Rik"
"666","ENSMUSG00000020133","2310011J03Rik"
"667","ENSMUSG00000085945","2310014F06Rik"
"668","ENSMUSG00000033967","2310014L17Rik"
"669","ENSMUSG00000097729","2310015A10Rik"
"670","ENSMUSG00000019933","2310015B20Rik"
"671","ENSMUSG00000099411","2310015D24Rik"
"672","ENSMUSG00000101257","2310015K22Rik"
"673","ENSMUSG00000102098","2310016D03Rik"
"674","ENSMUSG00000085965","2310016D23Rik"
"675","ENSMUSG00000070574","2310016G11Rik"
"676","ENSMUSG00000100410","2310020H05Rik"
"677","ENSMUSG00000049643","2310022A10Rik"
"678","ENSMUSG00000031983","2310022B05Rik"
"679","ENSMUSG00000097710","2310026I22Rik"
"680","ENSMUSG00000078519","2310026L22Rik"
"681","ENSMUSG00000099447","2310030A07Rik"
"682","ENSMUSG00000032062","2310030G06Rik"
"683","ENSMUSG00000097457","2310031A07Rik"
"684","ENSMUSG00000020441","2310033P09Rik"
"685","ENSMUSG00000068078","2310034C09Rik"
"686","ENSMUSG00000099655","2310034G01Rik"
"687","ENSMUSG00000100157","2310034O05Rik"
"688","ENSMUSG00000026319","2310035C23Rik"
"689","ENSMUSG00000041203","2310036O22Rik"
"690","ENSMUSG00000062619","2310039H08Rik"
"691","ENSMUSG00000100550","2310039L15Rik"
"692","ENSMUSG00000072852","2310040G07Rik"
"693","ENSMUSG00000101655","2310040G24Rik"
"694","ENSMUSG00000101746","2310043L19Rik"
"695","ENSMUSG00000097768","2310043M15Rik"
"696","ENSMUSG00000102106","2310043O21Rik"
"697","ENSMUSG00000085080","2310044K18Rik"
"698","ENSMUSG00000002345","2310045N01Rik"
"699","ENSMUSG00000100783","2310047D07Rik"
"700","ENSMUSG00000045176","2310047M10Rik"
"701","ENSMUSG00000090314","2310050C09Rik"
"702","ENSMUSG00000015519","2310057J18Rik"
"703","ENSMUSG00000040177","2310057M21Rik"
"704","ENSMUSG00000048830","2310057N15Rik"
"705","ENSMUSG00000085379","2310058D17Rik"
"706","ENSMUSG00000050705","2310061I04Rik"
"707","ENSMUSG00000102101","2310061J03Rik"
"708","ENSMUSG00000050704","2310061N02Rik"
"709","ENSMUSG00000087410","2310065F04Rik"
"710","ENSMUSG00000020747","2310067B10Rik"
"711","ENSMUSG00000100084","2310068J16Rik"
"712","ENSMUSG00000100291","2310069B03Rik"
"713","ENSMUSG00000097102","2310069G16Rik"
"714","ENSMUSG00000089718","2310075C17Rik"
"715","ENSMUSG00000045331","2310079G19Rik"
"716","ENSMUSG00000085020","2310081O03Rik"
"717","ENSMUSG00000045411","2410002F23Rik"
"718","ENSMUSG00000085860","2410003L11Rik"
"719","ENSMUSG00000036873","2410004B18Rik"
"720","ENSMUSG00000085338","2410004I01Rik"
"721","ENSMUSG00000087590","2410004N09Rik"
"722","ENSMUSG00000071398","2410004P03Rik"
"723","ENSMUSG00000086841","2410006H16Rik"
"724","ENSMUSG00000099370","2410007B07Rik"
"725","ENSMUSG00000099528","2410012E07Rik"
"726","ENSMUSG00000090470","2410012M07Rik"
"727","ENSMUSG00000049760","2410015M20Rik"
"728","ENSMUSG00000046791","2410016O06Rik"
"729","ENSMUSG00000038311","2410017I17Rik"
"730","ENSMUSG00000073164","2410018L13Rik"
"731","ENSMUSG00000087547","2410019O14Rik"
"732","ENSMUSG00000100572","2410021H03Rik"
"733","ENSMUSG00000100017","2410022M11Rik"
"734","ENSMUSG00000054379","2410024N13Rik"
"735","ENSMUSG00000044387","2410080I02Rik"
"736","ENSMUSG00000097398","2410088K16Rik"
"737","ENSMUSG00000039801","2410089E03Rik"
"738","ENSMUSG00000085824","2410114N07Rik"
"739","ENSMUSG00000051297","2410124H12Rik"
"740","ENSMUSG00000024726","2410127L17Rik"
"741","ENSMUSG00000032840","2410131K14Rik"
"742","ENSMUSG00000064308","2410137M14Rik"
"743","ENSMUSG00000074832","2410141K09Rik"
"744","ENSMUSG00000084825","2410152P15Rik"
"745","ENSMUSG00000096917","2500002B13Rik"
"746","ENSMUSG00000073236","2500004C02Rik"
"747","ENSMUSG00000071632","2510002D24Rik"
"748","ENSMUSG00000036955","2510003E04Rik"
"749","ENSMUSG00000043391","2510009E07Rik"
"750","ENSMUSG00000097595","2510016G02Rik"
"751","ENSMUSG00000044496","2510039O18Rik"
"752","ENSMUSG00000066175","2510046G10Rik"
"753","ENSMUSG00000039798","2600006K01Rik"
"754","ENSMUSG00000100303","2600014E21Rik"
"755","ENSMUSG00000052419","2610001J05Rik"
"756","ENSMUSG00000073684","2610002J02Rik"
"757","ENSMUSG00000031242","2610002M06Rik"
"758","ENSMUSG00000071793","2610005L07Rik"
"759","ENSMUSG00000060301","2610008E11Rik"
"760","ENSMUSG00000022701","2610015P09Rik"
"761","ENSMUSG00000101089","2610016A17Rik"
"762","ENSMUSG00000097537","2610020C07Rik"
"763","ENSMUSG00000097332","2610020F03Rik"
"764","ENSMUSG00000030924","2610020H08Rik"
"765","ENSMUSG00000091474","2610021A01Rik"
"766","ENSMUSG00000084362","2610024D14Rik"
"767","ENSMUSG00000099957","2610027F03Rik"
"768","ENSMUSG00000087013","2610027K06Rik"
"769","ENSMUSG00000085562","2610028E06Rik"
"770","ENSMUSG00000009114","2610028H24Rik"
"771","ENSMUSG00000039043","2610034B18Rik"
"772","ENSMUSG00000024227","2610034M16Rik"
"773","ENSMUSG00000087259","2610035D17Rik"
"774","ENSMUSG00000085555","2610035F20Rik"
"775","ENSMUSG00000097536","2610037D02Rik"
"776","ENSMUSG00000079388","2610042L04Rik"
"777","ENSMUSG00000071302","2610044O15Rik8"
"778","ENSMUSG00000074415","2610203C20Rik"
"779","ENSMUSG00000079671","2610203C22Rik"
"780","ENSMUSG00000084860","2610204G07Rik"
"781","ENSMUSG00000085236","2610206C17Rik"
"782","ENSMUSG00000059482","2610301B20Rik"
"783","ENSMUSG00000046995","2610303G11Rik"
"784","ENSMUSG00000066000","2610305D13Rik"
"785","ENSMUSG00000100164","2610306M01Rik"
"786","ENSMUSG00000085936","2610307P16Rik"
"787","ENSMUSG00000097040","2610316D01Rik"
"788","ENSMUSG00000049916","2610318N02Rik"
"789","ENSMUSG00000010277","2610507B11Rik"
"790","ENSMUSG00000085882","2610507I01Rik"
"791","ENSMUSG00000092486","2610524H06Rik"
"792","ENSMUSG00000096001","2610528A11Rik"
"793","ENSMUSG00000028536","2610528J11Rik"
"794","ENSMUSG00000097334","2700012I20Rik"
"795","ENSMUSG00000097731","2700016F22Rik"
"796","ENSMUSG00000038005","2700029M09Rik"
"797","ENSMUSG00000086328","2700033N17Rik"
"798","ENSMUSG00000097180","2700038G22Rik"
"799","ENSMUSG00000041789","2700046A07Rik"
"800","ENSMUSG00000097787","2700046G09Rik"
"801","ENSMUSG00000034601","2700049A03Rik"
"802","ENSMUSG00000021807","2700060E02Rik"
"803","ENSMUSG00000024273","2700062C07Rik"
"804","ENSMUSG00000086172","2700068H02Rik"
"805","ENSMUSG00000086224","2700069I18Rik"
"806","ENSMUSG00000053080","2700081O15Rik"
"807","ENSMUSG00000072704","2700089E24Rik"
"808","ENSMUSG00000100119","2700089I24Rik"
"809","ENSMUSG00000076437","2700094K13Rik"
"810","ENSMUSG00000062198","2700097O09Rik"
"811","ENSMUSG00000098090","2700099C18Rik"
"812","ENSMUSG00000087497","2810001G20Rik"
"813","ENSMUSG00000045464","2810002D19Rik"
"814","ENSMUSG00000031984","2810004N23Rik"
"815","ENSMUSG00000047635","2810006K23Rik"
"816","ENSMUSG00000030378","2810007J24Rik"
"817","ENSMUSG00000086859","2810008D09Rik"
"818","ENSMUSG00000099881","2810013P06Rik"
"819","ENSMUSG00000020491","2810021J22Rik"
"820","ENSMUSG00000049881","2810025M15Rik"
"821","ENSMUSG00000096995","2810029C07Rik"
"822","ENSMUSG00000099338","2810030D12Rik"
"823","ENSMUSG00000037735","2810032G03Rik"
"824","ENSMUSG00000099034","2810039B14Rik"
"825","ENSMUSG00000092574","2810047C21Rik1"
"826","ENSMUSG00000100891","2810049E08Rik"
"827","ENSMUSG00000099966","2810402E24Rik"
"828","ENSMUSG00000028060","2810403A07Rik"
"829","ENSMUSG00000086629","2810403D21Rik"
"830","ENSMUSG00000085329","2810404F17Rik"
"831","ENSMUSG00000102046","2810404M03Rik"
"832","ENSMUSG00000101493","2810405F17Rik"
"833","ENSMUSG00000055972","2810407A14Rik"
"834","ENSMUSG00000018570","2810408A11Rik"
"835","ENSMUSG00000087213","2810408I11Rik"
"836","ENSMUSG00000039725","2810408M09Rik"
"837","ENSMUSG00000075389","2810410L24Rik"
"838","ENSMUSG00000100594","2810414N06Rik"
"839","ENSMUSG00000040204","2810417H13Rik"
"840","ENSMUSG00000097811","2810425M01Rik"
"841","ENSMUSG00000058833","2810428I15Rik"
"842","ENSMUSG00000097709","2810429I04Rik"
"843","ENSMUSG00000085766","2810430I11Rik"
"844","ENSMUSG00000086283","2810433D01Rik"
"845","ENSMUSG00000090260","2810442N19Rik"
"846","ENSMUSG00000100876","2810454H06Rik"
"847","ENSMUSG00000085030","2810455O05Rik"
"848","ENSMUSG00000026227","2810459M11Rik"
"849","ENSMUSG00000091475","2810468N07Rik"
"850","ENSMUSG00000084966","2810471M01Rik"
"851","ENSMUSG00000032712","2810474O19Rik"
"852","ENSMUSG00000043833","2900005J15Rik"
"853","ENSMUSG00000102014","2900009J06Rik"
"854","ENSMUSG00000044117","2900011O08Rik"
"855","ENSMUSG00000051339","2900026A02Rik"
"856","ENSMUSG00000054418","2900041M22Rik"
"857","ENSMUSG00000043993","2900052L18Rik"
"858","ENSMUSG00000099696","2900052N01Rik"
"859","ENSMUSG00000071860","2900055J20Rik"
"860","ENSMUSG00000087018","2900072N19Rik"
"861","ENSMUSG00000097277","2900076A07Rik"
"862","ENSMUSG00000087038","2900079G21Rik"
"863","ENSMUSG00000087484","2900089D17Rik"
"864","ENSMUSG00000030385","2900092C05Rik"
"865","ENSMUSG00000099632","2900093K20Rik"
"866","ENSMUSG00000070282","3000002C10Rik"
"867","ENSMUSG00000084885","3010001F23Rik"
"868","ENSMUSG00000085355","3010003L21Rik"
"869","ENSMUSG00000020381","3010026O09Rik"
"870","ENSMUSG00000051219","3100002H09Rik"
"871","ENSMUSG00000086254","3100003L05Rik"
"872","ENSMUSG00000079737","3110001I22Rik"
"873","ENSMUSG00000024410","3110002H16Rik"
"874","ENSMUSG00000085588","3110004A20Rik"
"875","ENSMUSG00000079450","3110007F17Rik"
"876","ENSMUSG00000026388","3110009E18Rik"
"877","ENSMUSG00000060375","3110018I06Rik"
"878","ENSMUSG00000050604","3110021A11Rik"
"879","ENSMUSG00000094958","3110021N24Rik"
"880","ENSMUSG00000067879","3110035E14Rik"
"881","ENSMUSG00000089922","3110039M20Rik"
"882","ENSMUSG00000025102","3110040N11Rik"
"883","ENSMUSG00000028300","3110043O21Rik"
"884","ENSMUSG00000097503","3110045C21Rik"
"885","ENSMUSG00000035868","3110052M02Rik"
"886","ENSMUSG00000085642","3110053B16Rik"
"887","ENSMUSG00000085622","3110056K07Rik"
"888","ENSMUSG00000037818","3110057O12Rik"
"889","ENSMUSG00000046806","3110062M04Rik"
"890","ENSMUSG00000081187","3110067C02Rik"
"891","ENSMUSG00000074635","3110070M22Rik"
"892","ENSMUSG00000026258","3110079O15Rik"
"893","ENSMUSG00000053553","3110082I17Rik"
"894","ENSMUSG00000086815","3110082J24Rik"
"895","ENSMUSG00000097303","3110083C13Rik"
"896","ENSMUSG00000085582","3110099E03Rik"
"897","ENSMUSG00000073590","3222401L13Rik"
"898","ENSMUSG00000033731","3300002A11Rik"
"899","ENSMUSG00000063364","3300002I08Rik"
"900","ENSMUSG00000096965","3300005D01Rik"
"901","ENSMUSG00000071540","3425401B19Rik"
"902","ENSMUSG00000036242","3632451O06Rik"
"903","ENSMUSG00000089759","3632454L22Rik"
"904","ENSMUSG00000031125","3830403N18Rik"
"905","ENSMUSG00000033111","3830406C13Rik"
"906","ENSMUSG00000071181","3830408C21Rik"
"907","ENSMUSG00000031179","3830417A13Rik"
"908","ENSMUSG00000101731","3830432H09Rik"
"909","ENSMUSG00000038917","3930402G23Rik"
"910","ENSMUSG00000064202","4430402I18Rik"
"911","ENSMUSG00000075027","4631405J19Rik"
"912","ENSMUSG00000097850","4631405K08Rik"
"913","ENSMUSG00000042579","4632404H12Rik"
"914","ENSMUSG00000097561","4632411P08Rik"
"915","ENSMUSG00000048106","4632415L05Rik"
"916","ENSMUSG00000074024","4632427E13Rik"
"917","ENSMUSG00000097184","4632428C04Rik"
"918","ENSMUSG00000020101","4632428N05Rik"
"919","ENSMUSG00000063757","4632433K11Rik"
"920","ENSMUSG00000046548","4731417B20Rik"
"921","ENSMUSG00000097004","4731419I09Rik"
"922","ENSMUSG00000086943","4732414G09Rik"
"923","ENSMUSG00000097203","4732419C18Rik"
"924","ENSMUSG00000090031","4732440D04Rik"
"925","ENSMUSG00000048699","4732456N10Rik"
"926","ENSMUSG00000097762","4732463B04Rik"
"927","ENSMUSG00000101517","4732465J04Rik"
"928","ENSMUSG00000053714","4732471J01Rik"
"929","ENSMUSG00000097488","4732487G21Rik"
"930","ENSMUSG00000085421","4732490B19Rik"
"931","ENSMUSG00000097350","4732491K20Rik"
"932","ENSMUSG00000097236","4831440E17Rik"
"933","ENSMUSG00000024481","4833403I15Rik"
"934","ENSMUSG00000097779","4833407H14Rik"
"935","ENSMUSG00000097697","4833412C05Rik"
"936","ENSMUSG00000013562","4833413E03Rik"
"937","ENSMUSG00000086015","4833417C18Rik"
"938","ENSMUSG00000085287","4833418N02Rik"
"939","ENSMUSG00000052779","4833418N17Rik"
"940","ENSMUSG00000062822","4833420G17Rik"
"941","ENSMUSG00000074782","4833422C13Rik"
"942","ENSMUSG00000097619","4833422M21Rik"
"943","ENSMUSG00000075217","4833423E24Rik"
"944","ENSMUSG00000092171","4833427F10Rik"
"945","ENSMUSG00000032057","4833427G06Rik"
"946","ENSMUSG00000097074","4833428L15Rik"
"947","ENSMUSG00000025871","4833439L19Rik"
"948","ENSMUSG00000023350","4921501E09Rik"
"949","ENSMUSG00000097626","4921504A21Rik"
"950","ENSMUSG00000026734","4921504E06Rik"
"951","ENSMUSG00000097650","4921507G05Rik"
"952","ENSMUSG00000027196","4921507L20Rik"
"953","ENSMUSG00000029828","4921507P07Rik"
"954","ENSMUSG00000027345","4921508D12Rik"
"955","ENSMUSG00000052376","4921508M14Rik"
"956","ENSMUSG00000091147","4921509A06Rik"
"957","ENSMUSG00000061525","4921509C19Rik"
"958","ENSMUSG00000049815","4921511C20Rik"
"959","ENSMUSG00000040514","4921511H03Rik"
"960","ENSMUSG00000094577","4921511M17Rik"
"961","ENSMUSG00000066944","4921513D11Rik"
"962","ENSMUSG00000044544","4921513I03Rik"
"963","ENSMUSG00000097620","4921514A10Rik"
"964","ENSMUSG00000098150","4921515E04Rik"
"965","ENSMUSG00000049902","4921517D22Rik"
"966","ENSMUSG00000085851","4921518K17Rik"
"967","ENSMUSG00000040467","4921522P10Rik"
"968","ENSMUSG00000093749","4921523L03Rik"
"969","ENSMUSG00000036934","4921524J17Rik"
"970","ENSMUSG00000039540","4921524L21Rik"
"971","ENSMUSG00000064299","4921528I07Rik"
"972","ENSMUSG00000034689","4921530L21Rik"
"973","ENSMUSG00000085704","4921531C22Rik"
"974","ENSMUSG00000090255","4921534H16Rik"
"975","ENSMUSG00000020434","4921536K21Rik"
"976","ENSMUSG00000028520","4921539E11Rik"
"977","ENSMUSG00000047720","4922502D21Rik"
"978","ENSMUSG00000086352","4930401G09Rik"
"979","ENSMUSG00000085528","4930401O10Rik"
"980","ENSMUSG00000087460","4930401O12Rik"
"981","ENSMUSG00000079421","4930402F06Rik"
"982","ENSMUSG00000027309","4930402H24Rik"
"983","ENSMUSG00000045797","4930402K13Rik"
"984","ENSMUSG00000087122","4930403D09Rik"
"985","ENSMUSG00000068638","4930403O15Rik"
"986","ENSMUSG00000020332","4930404A10Rik"
"987","ENSMUSG00000079001","4930404H24Rik"
"988","ENSMUSG00000087354","4930404I05Rik"
"989","ENSMUSG00000020234","4930404N11Rik"
"990","ENSMUSG00000086638","4930405A21Rik"
"991","ENSMUSG00000085940","4930405D11Rik"
"992","ENSMUSG00000090146","4930405H06Rik"
"993","ENSMUSG00000090565","4930405O22Rik"
"994","ENSMUSG00000086923","4930406D18Rik"
"995","ENSMUSG00000086713","4930407G08Rik"
"996","ENSMUSG00000075524","4930407I10Rik"
"997","ENSMUSG00000021101","4930408O17Rik"
"998","ENSMUSG00000086221","4930412B13Rik"
"999","ENSMUSG00000085558","4930412C18Rik"
"1000","ENSMUSG00000043569","4930412D23Rik"
"1001","ENSMUSG00000085321","4930412F09Rik"
"1002","ENSMUSG00000087192","4930412L05Rik"
"1003","ENSMUSG00000051008","4930412M03Rik"
"1004","ENSMUSG00000025783","4930412O13Rik"
"1005","ENSMUSG00000020191","4930415F15Rik"
"1006","ENSMUSG00000082344","4930415H17Rik"
"1007","ENSMUSG00000035387","4930415L06Rik"
"1008","ENSMUSG00000022993","4930415O20Rik"
"1009","ENSMUSG00000087017","4930417H01Rik"
"1010","ENSMUSG00000071818","4930417O22Rik"
"1011","ENSMUSG00000087625","4930419G24Rik"
"1012","ENSMUSG00000086422","4930421P07Rik"
"1013","ENSMUSG00000100281","4930422M22Rik"
"1014","ENSMUSG00000086066","4930423M02Rik"
"1015","ENSMUSG00000043168","4930426D05Rik"
"1016","ENSMUSG00000097323","4930426I24Rik"
"1017","ENSMUSG00000026736","4930426L09Rik"
"1018","ENSMUSG00000037466","4930427A07Rik"
"1019","ENSMUSG00000073085","4930428D18Rik"
"1020","ENSMUSG00000089887","4930428N03Rik"
"1021","ENSMUSG00000086918","4930429F24Rik"
"1022","ENSMUSG00000027157","4930430A15Rik"
"1023","ENSMUSG00000085295","4930430E12Rik"
"1024","ENSMUSG00000046567","4930430F08Rik"
"1025","ENSMUSG00000062496","4930431F12Rik"
"1026","ENSMUSG00000075042","4930431P03Rik"
"1027","ENSMUSG00000097007","4930432B10Rik"
"1028","ENSMUSG00000046958","4930432E11Rik"
"1029","ENSMUSG00000008129","4930432K21Rik"
"1030","ENSMUSG00000087037","4930432L08Rik"
"1031","ENSMUSG00000074248","4930432M17Rik"
"1032","ENSMUSG00000091692","4930433I11Rik"
"1033","ENSMUSG00000042360","4930433N12Rik"
"1034","ENSMUSG00000100850","4930434B07Rik"
"1035","ENSMUSG00000102085","4930435C17Rik"
"1036","ENSMUSG00000022798","4930435E12Rik"
"1037","ENSMUSG00000029092","4930435H24Rik"
"1038","ENSMUSG00000069873","4930438A08Rik"
"1039","ENSMUSG00000093472","4930438E09Rik"
"1040","ENSMUSG00000086064","4930439A04Rik"
"1041","ENSMUSG00000101905","4930439D14Rik"
"1042","ENSMUSG00000100518","4930440C22Rik"
"1043","ENSMUSG00000085431","4930440I19Rik"
"1044","ENSMUSG00000085405","4930441J16Rik"
"1045","ENSMUSG00000053603","4930442H23Rik"
"1046","ENSMUSG00000087609","4930442J19Rik"
"1047","ENSMUSG00000087223","4930442L01Rik"
"1048","ENSMUSG00000086969","4930443O20Rik"
"1049","ENSMUSG00000101674","4930444A19Rik"
